"Trade_Code";"Trade_Cls";"TradeExternal_Cls";"Trade_Name";"Contact_Person";"Address1";"Address2";"City";"Postal_Code";"Telephone";"Fax";"Email";"Country_Cls";"Last_Update"
"301950";"000";"C";"ESTHETIC CONCORINDO~PT.";"";"Muara Karang Blok Y.5B No.1-A";"Rt.005 Rw.017 Pluit-Penjaringan";"Jakarta Utara - DKI Jakarta";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"301960";"000";"C";"MS. DESI";"";"";"";"Purwakarta";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"301970";"000";"C";"JAVAKAKAO INDUSTRIA~CV.";"";"Jl. Walini No. 06 Rt. 001 Rw. 003";"Kel. Rancaekek Wetan Kec.";"Rancaekek Kab.Bandung";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"301980";"000";"C";"ULTRA PRIMA ARTABOGA~PT.";"";"Jl. Kruing 2 Blok L9-01 Delta";"Silicon Industrial Park Lippo, Sukaresmi";"Cikarang Selatan Bekasi";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"301990";"000";"C";"ANTON BEJO PANGESTU";"";"Dsn. Dendengan";"Rt.01 Rw.01 Bojong  Mungkid";"Magelang";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"302000";"000";"C";"MUSIM MAS-FUJI~PT.";"";"Jl. Raya Narogong Km.9 Rt-Rw-";"Bojong Menteng, Rawa Lumbu";"Kotamadya Bekasi";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"302010";"000";"C";"KOBE & LINA FOOD~CV.";"";"Jl. Manis Raya No. 15";"Kadu,Curug Tangerang";"";"15810";"";"";"";"";"4/3/2021 10:56:00 AM"
"302020";"000";"C";"MERPATI MAHARDIKA~PT.";"";"Jl. Panjang Arteri No.21";"Rt.012/Rw.05 Kedoya Utara";"Kebon Jeruk Jakarta Barat";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"302030";"000";"C";"DELIVIA PRIMA ABADI~PT.";"";"Wisma 77 Lt. 6 Jl.Letjen";"S Parman Kav.77 Palmerah";"Jakarta Barat DKI Jakarta Raya";"11410";"";"";"";"";"4/3/2021 10:56:00 AM"
"302040";"000";"C";"AGUNG FOOD INDUSTRINDO~PT.";"";"KP. Blok Kelapa Rt.02 Rw.02";"Serdang Wetan, Legok";"Tangerang, Banten";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"302050";"000";"C";"MIKIE OLEO NABATI INDUSTR~PT.";"";"Jl. Raya Narogong Km. 9";"Bojong Menteng Rawa Lumbu";"Kotamadya Bekasi";"17117";"";"";"";"";"4/3/2021 10:56:00 AM"
"100340";"200";"C";"OGAWA & CO.,LTD/HALCHEM INDUST";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku Tokyo";"Japan";"103-0023";"";"";"";"";"4/3/2021 10:56:00 AM"
"100350";"200";"C";"OGAWA & CO.,LTD/THAI HASO LTD.";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku Tokyo";"";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100360";"200";"C";"OGAWA & CO.,LTD/POP FOOD";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku Tokyo 103-0023";"Japan";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"100370";"200";"C";"OGAWA & CO.,LTD/DUFOOD TRADING";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku Tokyo";"";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100380";"200";"C";"OGAWA & CO.,LTD/DOLE";"";"4-1-11 Nihonbashi Honcho,";"Chuo-ku Tokyo";"";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100390";"200";"C";"OGAWA & CO.,LTD/AROMA";"";"4-1-11 Nihonbashi, Honcho,";"Chuo-ku Tokyo";"";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100400";"200";"C";"OGAWA & CO.,LTD/SAMHWA";"";"4-1-11 Nihonbashi, Honcho,";"Chuo-ku Tokyo";"";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100410";"200";"C";"OGAWA &CO., LTD/ SAMYEONG";"";"4-1-11 NIHONBASHI, HONCHO,";"CHUO-KU TOKYO";"";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100420";"200";"C";"OGAWA & CO.,LTD/FOODWELL";"";"4-1-11 Nihonbashi, Honcho,";"Chuo-ku Tokyo";"";"Chuo-ku To";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100430";"200";"C";"OGAWA & CO.,LTD/LG";"";"4-1-11 Nihonbashi, Honcho,";"Chuo-ku Tokyo";"";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100440";"200";"C";"OGAWA & CO.,LTD/AVRI";"";"4-1-11 Nihonbashi, Honcho,";"Chuo-ku Tokyo";"";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100450";"200";"C";"OGAWA & CO.,LTD/HAITAI";"";"4-1-11 Nihonbashi, Honcho,";"Chuo-ku Tokyo";"";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100460";"200";"C";"OGAWA & CO.,LTD/HYUNGKUK";"";"4-1-11 Nihonbashi, Honcho,";"Chuo-ku";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100470";"200";"C";"OGAWA & CO., LTD/SUNTORY PEPSICO";"";"4-1-11 Nihonbashi, Honcho,";"Chuo-ku";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100480";"200";"C";"OGAWA & CO.,LTD/OGAWA  SHANGHAI";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku,";"Tokyo, Japan";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100490";"200";"C";"OGAWA & CO.,LTD/OGAWA TAIWAN";"OGAWA(JAPAN)OGAWA TAIWAN";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, Japan";"103-0023";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100500";"200";"C";"OGAWA & CO.,LTD/WWRC INGREDIENT";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100510";"200";"C";"OGAWA & CO.,LTD/KIAN JOO";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100520";"200";"C";"OGAWA & CO.,LTD/BIOASIA";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100530";"200";"C";"OGAWA & CO.,LTD/LOTTE VIETNAM";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100540";"200";"C";"OGAWA & CO.,LTD/THONG SIEK";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku,";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100550";"200";"C";"OGAWA & CO.,LTD/PICASO";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100560";"200";"C";"OGAWA & CO.,LTD/FUMMAKILA THAILAND";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100570";"200";"C";"OGAWA & CO.,LTD/SAMJIN";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100580";"200";"C";"OGAWA & CO.,LTD/MEPILS";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku,";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100590";"200";"C";"OGAWA&CO.,LTD/ASIA CHEMICAL";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku,";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100600";"200";"C";"OGAWA & CO., LTD. / THAI KASEIHIN CO., LTD.";"";"4-1-11 Nihonbashi Honcho, Chuo-ku";"Tokyo";"";"103-0023";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100610";"200";"C";"OGAWA & CO., LTD/BRANCH OF DIANA";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo, 102-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100620";"200";"C";"OGAWA & CO.,LTD/INTERFOOD";"";"4-1-1 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100630";"200";"C";"OGAWA & CO.,LTD/ALLIANCE";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"306801";"001";"C";"BALI NATURE~CV.";"";"JL. NUANSA UDAYANA LINGK. TAMAN GRIYA";"NO. 1-10 JIMBARAN KUTA SELATAN";"KAB. BADUNG BALI";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306811";"001";"C";"HALDIN PACIFIC SEMESTA~PT.";"";"Jl. Jababeka IV C No. 3A";"Pasir Gombong Cikarang Utara";"Kab. Bekasi Jawa Barat";"17530";"";"";"";"";"4/3/2021 10:56:00 AM"
"306821";"001";"C";"SUMBER BERSIH DUNIA~PT.";"";"TRI DHARMA 3/A-1  NO. RT.000/RW.000";"KEL.KEBOMAS KEC. KEBOMAS GRESIK,";"JAWA TIMUR-";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306831";"001";"C";"HEINZ ABC INDONESIA~PT.";"";"JL. DAAN MOGOT KM.12 RT/RW 008/08";"KEDAUNG KALI ANGKE - CENGKARENG";"JAKARTA BARAT";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306841";"001";"C";"ASTI DAMA ADHIMUKTI~PT.";"";"JL. RAYA PENYALIN NO. 9 TABANAN BALI";"";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306851";"001";"C";"RATU BIO INDONESIA~PT.";"";"KAMPUNG PARUNG DENGDEK RT 003 RW 010 KELURAHAN WANAHERANG";"KECAMATAN GUNUNG PUTRI KABUPATEN BOGOR PROVINSI JAWA BARAT";"";"16965";"";"";"";"";"4/3/2021 10:56:00 AM"
"306861";"001";"C";"NUTRIMAS JAYA GEMILANG~CV.";"";"Ruko Daan Mogot Arcadia";"Blok H.3/1, Batuceper";"Tangerang";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306871";"001";"C";"LUAS BIRUS UTAMA~PT.";"";"Jl. Industri Selatan 4 Blok EE 2 E,";"Pasirsari, Pasirsari-Cikarang Selatan";"Bekasi-Jawa Barat";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306881";"001";"C";"SINAR ALFA OMEGA~PT.";"";"PERGUDANGAN AKA BUSINESS POINT, JALAN PRABU KIANSANTANG";"C10 NO.89 GEBANG RAYA PERIUK KOTA TANGERANG";"BANTEN";"15132";"";"";"";"";"4/3/2021 10:56:00 AM"
"306891";"001";"C";"BEAUTY LINK~PT.";"";"GUDANG KAMAL UTARA C.02/12";"DADAP - KOSAMBI KAB. TANGERANG";"BANTEN";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306901";"001";"C";"POLYCHEMIE ASIA PACIFIC PERMAI~PT.";"";"JL. RAYA KEBAYORAN LAMA NO.15 RT. 002 RW. 010";"GROGOL SELATAN, KEBAYORAN LAMA";"JAKARTA SELATAN";"12220";"";"";"";"";"4/3/2021 10:56:00 AM"
"306911";"001";"C";"PRATAMA PUTRA~CV.";"";"DUSUN LEBAKSUNGKA RT. 002 RW.009 CITALI,";"PAMULIHAN KAB. SUMEDANG";"JAWA BARAT";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306921";"001";"C";"PANGAN SEJAHTERA SANTOSA~PT.";"";"JL. JEMBATAN III BARAT BLOK E NO. 6";"PENJARINGAN, PENJARINGAN";"JAKARTA UTARA DKI JAKARTA";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306931";"001";"C";"WHAKYUNG AROMA CREATION~ PT.";"";"Wisma Bumiputera Lt. 8";"Jl. Jend. Sudirman Kav 75";"Jakarta Selatan";"12910";"";"";"";"";"4/3/2021 10:56:00 AM"
"306941";"001";"C";"PT. SUNTORY BEVERAGE AND FOOD INDONESIA~";"";"WISMA GARUDAFOOD 2 JL. BINTARO RAYA NO. 10A RT.003 RW.010";"KEL. KEBAYORAN LAMA UTARA KEC. KEBAYORAN LAMA";"JAKARTA SELATAN, DKI JAKARTA";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"100790";"200";"C";"OGAWA & CO., LTD/NITTO-FUJI";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100800";"200";"C";"OGAWA & CO., LTD/JK TRADELINK";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100810";"200";"C";"OGAWA & CO., LTD/ATASH RANG";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100820";"200";"C";"OGAWA & CO., LTD/TAISHO PHILIPPINES";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100830";"200";"C";"OGAWA & CO., LTD/WOODLANDS";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100840";"200";"C";"OGAWA & CO., LTD/SOY PRODUCT";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100850";"200";"C";"OGAWA & CO., LTD/COCOALAND";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100860";"200";"C";"OGAWA & CO., LTD. / SOY PRODUCTS";"";"4-1-11 Nihonbashi Honcho,";"Chuo-ku";"Tokyo 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100870";"200";"C";"OGAWA & CO., LTD/ADEKA";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100880";"200";"C";"OGAWA & CO., LTD/APIS CORPORATION";"";"4-1-11 Nihonbashi Honcho, Chuo-ku";"Tokyo - Japan  1030023";"";"";"8133270";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100890";"200";"C";"OGAWA & CO.,LTD/ETIKA DAIRIES";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku,";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100900";"200";"C";"OGAWA & CO., LTD / SIMPOR PHARMA";"";"4-1-11 NIHON BASHI HONCHO,";"CHUO-KU";"TOKYO 103-0023";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100910";"200";"C";"OGAWA & CO., LTD / MINH DUC FOOD & SERVICE";"";"4-1-11 Nihonbashi Honcho,";"Chuo-ku";"Tokyo 103-0023";"103-0023";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100920";"200";"C";"OGAWA & CO., LTD/NOBEL LINE";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100930";"200";"C";"OGAWA & CO., LTD / ETIKA DAIRIES";"";"4-1-11 Nihonbashi Honcho,";"Chuo-ku";"Tokyo";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100940";"200";"C";"OGAWA & CO., LTD/VOSHEH";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100950";"200";"C";"OGAWA & CO., LTD/UNI-CHARM";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100960";"200";"C";"OGAWA & CO., LTD/COCA COLA SWAZILAND";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku,";"Tokyo, 103-023";"";"81332701543";"81332416514";"";"";"4/3/2021 10:56:00 AM"
"100970";"200";"C";"OGAWA & CO., LTD/SAMWON";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 1030023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100980";"200";"C";"OGAWA & CO., LTD./KSCT CO., LTD";"";"4-1-11 NIHONBASHI HONCHO, CHUO-KU";"103-0023";"TOKYO";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100990";"200";"C";"OGAWA & CO., LTD/BOLAK";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701543";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"101000";"200";"C";"OGAWA & CO., LTD / LIM LAM THYE";"";"4-1-11 Nihonbashi Honcho, Chuo-ku,";"";"Tokyo";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"101010";"200";"C";"OGAWA & CO., LTD/AGRANA";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"101020";"200";"C";"OGAWA & CO., LTD/VINFLAIR";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"101030";"200";"C";"OGAWA&CO., LTD/SARA";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"101040";"200";"C";"OGAWA & CO., LTD. / UNIQUE FINE PRODUCTS CO LTD";"";"4-1-11 Nihonbashi Honcho,";"Chuo-ku,";"Tokyo";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"101050";"200";"C";"OGAWA & CO., LTD/CHYMIST";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku,";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"101060";"200";"C";"OGAWA & CO., LTD/ DONG A";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku,";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"101070";"200";"C";"OGAWA&CO.,LTD/FORTUNE";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku,";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"101080";"200";"C";"OGAWA & CO., LTD/WELL ACCESORIES";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"8132701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"800901";"001";"V";"PT. WIRAKARYA SAKTI (SO)";"Mr. Narkim";"JL.Cempaka Km.37,Kalimalang";"Bekasi Timur";"Bekasi";"";"02188357531";"02188357530";"";"ID";"4/3/2021 10:56:00 AM"
"800911";"001";"V";"PT. RAMA CHEMICALS (SO)";"MS. LUSI";"JL. LODAN NO. 2 BLOK A. NO. 14";"JAKARTA UTARA";"";"";"0216908741";"0216926993";"";"ID";"4/3/2021 10:56:00 AM"
"800921";"001";"V";"PT. LAUTAN JASAINDO (SO)";"Ms. Elisa";"JL. MANIS II NO. 9";"ZONE INDUSTRI MANIS, CURUG";"TANGERANG";"15810";"0215918837";"0215918836";"stlji@ltl.co.id";"ID";"4/3/2021 10:56:00 AM"
"800931";"001";"V";"PT. HARUM SARI SURYA AMPUH (SO)";"MS. MURTI";"JL. KRAMAT RAYA NO. 104";"";"JAKARTA";"";"0213904824";"0213101552";"hsari@cbn.net.id";"ID";"4/3/2021 10:56:00 AM"
"800941";"001";"V";"PT. KADUJAYA PERKASA";"Mr. Deddy";"Jl. Raya Serang Km 8.5";"Desa Kadujaya, Kec.Curug,";"Tangerang";"15810";"0215907777";"0215905133";"kadujaya@centrin.net.id";"ID";"4/3/2021 10:56:00 AM"
"800950";"000";"V";"PT. HALDIN PACIFIC SEMESTA (SO)";"Mr. Ferdinand";"Jl. H.R. Rasuna Said";"Kav. X-6 No. 8";"Jakarta";"12940";"0215213560";"0215213561";"";"ID";"4/3/2021 10:56:00 AM"
"800961";"001";"V";"PT. GLOBAL PACKAGING INDUSTRIES (SO)";"Mr. Dudi";"Kp.Citarik RT.009/RW.003";"Kel. Jatireja Ds.Karang Sari";"Cikarang Timur";"";"02189143453";"02189143454";"";"ID";"4/3/2021 10:56:00 AM"
"800971";"001";"V";"PT. ATA KHARISMA";"MS. MURATA";"Jl. Cucur Timur III. Bl A6/12A";"Bintaro Jaya, Sek 4.";"Tangerang";"15225";"0217373182";"0217373182";"";"ID";"4/3/2021 10:56:00 AM"
"800980";"000";"V";"PT. KARSA KARYA INTI AKASIA (SO)";"MS. LASMI";"JL. KAPUK KENCANA";"NO. 8";"JAKARTA";"14460";"0215404965";"0215960603";"";"ID";"4/3/2021 10:56:00 AM"
"800981";"001";"V";"KARSA KARYA INTI AKASIA~PT.";"MS. LUSIANA XIE";"JL. KAPUK KENCANA";"NO. 8";"JAKARTA";"14460";"0215404965";"0215960603";"lusiana.xie@gmail.com";"ID";"4/3/2021 10:56:00 AM"
"800990";"000";"V";"CV. BUDIARTA (SO)";"Ms. Sus Martanti";"Jl. Muara Karang";"Blok F IX Utara No.1";"Jakarta Utara";"44450";"0216611126";"0216610421";"";"ID";"4/3/2021 10:56:00 AM"
"800991";"001";"V";"BUDIARTA~CV.";"Ms. Sus Martanti";"Jl. Muara Karang";"Blok F IX Utara No. 1";"Jakarta Utara";"44450";"0216611126";"0216610421";"susmartanti@gmail.com";"ID";"4/3/2021 10:56:00 AM"
"801000";"000";"V";"PT. BINA ARTHA (SO)";"MR. ERHAM TANJUNG";"RUKAN TAMAN  MERUYA N-33 A";"JAKARTA-BARAT";"";"";"0215860868";"0215862164";"";"ID";"4/3/2021 10:56:00 AM"
"801001";"001";"V";"PT. BINA ARTHA";"MR. ERHAM TANJUNG";"RUKAN TAMAN  MERUYA N-33 A";"JAKARTA-BARAT";"";"";"0215860868";"0215862164";"emilia@binaarta.com";"ID";"4/3/2021 10:56:00 AM"
"801011";"001";"V";"TOKO GLODOK DIAMOND (Lambang Harapan)";"MS. HELEN";"GLODOK - JAKARTA";"";"";"";"0216325883";"";"";"ID";"4/3/2021 10:56:00 AM"
"801021";"001";"V";"PT. MOMENTA AGRIKULTURA";"Mr. Usman";"Ruko Sentra Menteng Niaga MN-8";"Jl. Samratulangi , Sektor VII";"Tangerang 15223";"15223";"0217452459";"0217452464";"";"ID";"4/3/2021 10:56:00 AM"
"801031";"001";"V";"PT. INDOFA UTAMA MULTI CORP (QC)";"Mr. Harijanto";"Jl. Tanah  Abang II No. 107";"";"Jakarta";"10150";"0213809839";"0213808961";"";"ID";"4/3/2021 10:56:00 AM"
"801041";"001";"V";"PT. PRAGLAS RAYA (QC)";"Ms. Jenny T";"Jl. Bendungan Jatiluhur No.63";"Jakarta Pusat";"JAKARTA";"10210";"0215700758";"0215742359";"praglas@cbn.net.id";"ID";"4/3/2021 10:56:00 AM"
"801051";"001";"V";"O&N FARM (SO)";"Mr. Noro";"Jl. Bumi Indah 17, Rt. 13/ 09";"Sukabumi Utara,Kebon Jeruk";"Jakarta Barat";"11540";"08156624148";"";"";"ID";"4/3/2021 10:56:00 AM"
"801060";"000";"V";"PT. INDOKEMIKA JAYATAMA (SO)";"Mr. RUDI WIJAYA";"WISMA UIC LANTAI 3,";"JL. GATOT SUBROTO KAV. 6 - 7";"JAKARTA";"12930";"0215222172";"0215201617";"ruda@indokemika.co.id";"ID";"4/3/2021 10:56:00 AM"
"801061";"001";"V";"INDOKEMIKA JAYATAMA~PT.";"Mr. RUDI WIJAYA";"WISMA UIC LANTAI 3,";"JL. GATOT SUBROTO KAV. 6 - 7";"JAKARTA";"12930";"0215222172";"0215201617";"ruda@indokemika.co.id";"ID";"4/3/2021 10:56:00 AM"
"801070";"000";"V";"PT. PALL FILTRATION INDONESIA (SO)";"Ms. Estri Ardanariswari";"Perkantoran Hujau Arkadia";"Jl.Let.Jen.TB Simatupang Kav88";"JAKARTA";"12520";"02178830088";"02178845561";"Estri Ardanariswari@pall.com";"ID";"4/3/2021 10:56:00 AM"
"801081";"001";"V";"PT. DJASULAWANGI (STOP ORDER) CI 800191";"Ms. Elis";"Jl. Garuda 99";"JAKARTA";"JAKARTA";"";"0214209808";"0214244173";"";"ID";"4/3/2021 10:56:00 AM"
"801091";"001";"V";"PT. BANGUN PUTRA SEJAHTERA (SO)";"Ms. Yuliani";"Jl. Dr. Setiabudi No. 1-2";"Tangerang";"";"";"0217492512";"0217443260";"";"ID";"4/3/2021 10:56:00 AM"
"801100";"000";"V";"PT. KABEPE CHAKRA (SO)";"Mr. Dadang";"Jl. Bojong Buah Raya No.6A";"Kompleks Industri Cilampeni";"Bandung";"40971";"0213106685";"0213143989";"";"ID";"4/3/2021 10:56:00 AM"
"801101";"001";"V";"PT. KABEPE CHAKRA";"Haldi Mulyadi";"Jl. Bojong Buah Raya No.6A";"Kompleks Industri Cilampeni";"Bandung";"40971";"0213106685";"0213143989";"haldi@chakratea.com";"ID";"4/3/2021 10:56:00 AM"
"801111";"001";"V";"JJ-DEGUSSA CHEMICALS~PT.";"Mr. Joni Marwan";"Jl. Jend.Sudirman Kav.25";"JAKARTA";"JAKARTA";"";"02125575177";"02125575788";"";"ID";"4/3/2021 10:56:00 AM"
"801120";"000";"V";"GREEN INNOVATION SEJATI (SO)~PT.";"Ms. Trijana Setianingsih";"Komplek Daan Mogot Arcadia,";"Blok G3 No.3,  Batu Ceper";"Tangerang";"15122";"02155778029";"02129006197";"";"ID";"4/3/2021 10:56:00 AM"
"801121";"001";"V";"GREEN INNOVATION SEJATI~PT.";"Ms. Trijana Setianingsih";"Kompleks Daan Mogot Arcadia Blok G20 No.3";"Jl. Raya Daan Mogot KM. 21 Batu Ceper";"Tangerang";"15122";"02155724299";"02155723337";"trijana.setianingsih@ptgreenis.com";"ID";"4/3/2021 10:56:00 AM"
"801131";"001";"V";"SUMBER KITA INDAH~PT.";"Mr. Chandra Jaya";"MM 2100 INDUSTRIAL TOWN";"Blok LL 2-5, CIBITUNG";"BEKASI";"17520";"02189982903";"02189982910";"maria@suberkitaindah.co.id";"ID";"4/3/2021 10:56:00 AM"
"302211";"001";"C";"MIKIE OLEO NABATI INDUSTR~PT.";"";"Jl. Raya Narogong Km.9";"Bojong Menteng Rawa Lumbu";"Kotamadya Bekasi";"17117";"";"";"";"";"4/3/2021 10:56:00 AM"
"302220";"000";"C";"Bp. Budi";"";"Bogor";"";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
